time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,pli,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
21.00000000,Deep,1,0,NWPR,-1.49399136,0.10614283,1,1,4500.81139044,4500.86550326,-0.05411282,323.91890926,323.86582439,0.05308488,10.00000000
22.00000000,Deep,1,1,NWPR,-2.22452994,0.10104323,1,1,4500.87412386,4500.89677273,-0.02264887,329.81986936,329.76475131,0.05511805,10.00000000
23.00000000,Deep,1,0,NWPR,-2.11884637,0.19843728,1,1,4500.93670448,4500.92679021,0.00991427,335.72321846,335.66371839,0.05950006,10.00000000
24.00000000,Deep,1,1,NWPR,-0.66348707,0.47488177,1,1,4500.89764408,4500.95552826,-0.05788417,341.62218360,341.56272399,0.05945961,10.00000000
25.00000000,Deep,1,1,NWPR,2.50588379,0.13470561,1,1,4500.90459926,4500.98296291,-0.07836365,347.52233083,347.46176639,0.06056444,10.00000000
26.00000000,Deep,1,1,NWPR,4.26987203,0.12107316,1,1,4500.85130264,4501.00907380,-0.15777116,353.42098746,353.36084389,0.06014357,10.00000000
27.00000000,Deep,1,1,NWPR,5.99529409,0.26989506,1,1,4500.98857651,4501.03384417,-0.04526766,359.32390962,359.25995473,0.06395489,10.00000000
28.00000000,Deep,1,1,NWPR,6.79976803,0.11128046,1,1,4500.89832579,4501.05726095,-0.15893516,365.22739414,365.15909715,0.06829699,10.00000000
29.00000000,Deep,1,1,NWPR,6.82966379,0.44923000,1,1,4501.00421264,4501.07931477,-0.07510213,371.12696521,371.05826936,0.06869585,10.00000000
30.00000000,Deep,1,1,NWPR,7.06411006,0.16846176,1,1,4500.94923282,4501.10000000,-0.15076718,377.02052965,376.95746959,0.06306007,10.00000000
31.00000000,Deep,1,1,NWPR,7.42931836,0.22783848,1,1,4501.10610351,4501.11931477,-0.01321125,382.91889858,382.85669603,0.06220256,10.00000000
32.00000000,Deep,1,1,NWPR,7.98165739,0.22884129,1,1,4501.15326750,4501.13726095,0.01600656,388.82049463,388.75594688,0.06454775,10.00000000
33.00000000,Deep,1,1,NWPR,8.75786267,0.12332776,1,1,4501.07321224,4501.15384417,-0.08063193,394.72540076,394.65522036,0.07018040,10.00000000
34.00000000,Deep,1,1,NWPR,9.22493316,0.13589988,1,1,4501.15695011,4501.16907380,-0.01212369,400.62266441,400.55451469,0.06814972,10.00000000
35.00000000,Deep,1,1,NWPR,9.35514944,0.00914641,1,1,4501.16217077,4501.18296291,-0.02079214,406.52704856,406.45382809,0.07322047,10.00000000
36.00000000,Deep,1,1,NWPR,9.67170766,0.30345530,1,1,4501.02292758,4501.19552826,-0.17260068,412.42534387,412.35315884,0.07218504,10.00000000
37.00000000,Deep,1,1,NWPR,9.86615945,0.20263570,1,1,4501.07444909,4501.20679021,-0.13234113,418.32133243,418.25250519,0.06882724,10.00000000
38.00000000,Deep,1,1,NWPR,9.91580931,0.05533819,1,1,4501.15105289,4501.21677273,-0.06571984,424.21577632,424.15186546,0.06391086,10.00000000
39.00000000,Deep,1,1,NWPR,10.15276565,0.43208327,1,1,4501.09789978,4501.22550326,-0.12760348,430.11414224,430.05123799,0.06290425,10.00000000
40.00000000,Deep,1,1,NWPR,10.17711687,0.12347558,1,1,4501.10461408,4501.23301270,-0.12839862,436.01164039,435.95062116,0.06101923,10.00000000
41.00000000,Deep,1,1,NWPR,10.05631008,0.10689198,1,1,4501.03085640,4501.23933528,-0.20847889,441.91135010,441.85001339,0.06133671,10.00000000
42.00000000,Deep,1,1,NWPR,9.46787641,0.07208884,1,1,4501.16485413,4501.24450850,-0.07965436,447.80714814,447.74941315,0.05773499,10.00000000
43.00000000,Deep,1,1,NWPR,8.73121623,0.26409116,1,1,4501.33583316,4501.24857298,0.08726017,453.70817987,453.64881896,0.05936091,10.00000000
44.00000000,Deep,1,1,NWPR,8.41873501,0.39109261,1,1,4501.27819322,4501.25157241,0.02662081,459.60785213,459.54822939,0.05962274,10.00000000
45.00000000,Deep,1,1,NWPR,7.30310185,0.36874649,1,1,4501.06437077,4501.25355339,-0.18918262,465.50936775,465.44764308,0.06172467,10.00000000
46.00000000,Deep,1,1,NWPR,6.79506275,0.12923160,1,1,4501.07487797,4501.25456530,-0.17968734,471.40388492,471.34705872,0.05682620,10.00000000
47.00000000,Deep,1,1,NWPR,6.79533214,0.28522283,1,1,4501.29676283,4501.25466020,0.04210263,477.29999446,477.24647509,0.05351937,10.00000000
48.00000000,Deep,1,1,NWPR,6.99997380,0.33117833,1,1,4501.19050017,4501.25389263,-0.06339246,483.20006180,483.14589101,0.05417080,10.00000000
49.00000000,Deep,1,1,NWPR,7.49713104,0.19480311,1,1,4501.12406564,4501.25231952,-0.12825388,489.10060189,489.04530539,0.05529650,10.00000000
50.00000000,Deep,1,1,NWPR,7.90567791,0.22944222,1,1,4501.06516944,4501.25000000,-0.18483056,494.99594145,494.94471721,0.05122424,10.00000000
51.00000000,Deep,1,1,NWPR,7.87635562,0.26986093,1,1,4500.93314667,4501.24699525,-0.31384858,500.89378562,500.84412553,0.04966008,10.00000000
52.00000000,Deep,1,1,NWPR,7.85308876,0.17202264,1,1,4501.02825092,4501.24336832,-0.21511740,506.79293420,506.74352951,0.04940469,10.00000000
53.00000000,Deep,1,1,NWPR,7.92069736,0.11730964,1,1,4501.05342544,4501.23918397,-0.18575854,512.69008266,512.64292835,0.04715431,10.00000000
54.00000000,Deep,1,1,NWPR,8.78090411,0.25819516,1,1,4500.81117796,4501.23450850,-0.42333054,518.59686535,518.54232139,0.05454396,10.00000000
55.00000000,Deep,1,1,NWPR,9.64991928,0.05398395,1,1,4500.77866172,4501.22940952,-0.45074780,524.49539467,524.44170801,0.05368667,10.00000000
56.00000000,Deep,1,1,NWPR,9.96139116,0.47008200,1,1,4500.99082327,4501.22395585,-0.23313258,530.39721240,530.34108770,0.05612469,10.00000000
57.00000000,Deep,1,1,NWPR,10.14141657,0.28347224,1,1,4501.11100609,4501.21821723,-0.10721114,536.29868169,536.24046006,0.05822163,10.00000000
58.00000000,Deep,1,1,NWPR,9.87088573,0.06924058,1,1,4501.29042709,4501.21226423,0.07816286,542.19384337,542.13982475,0.05401862,10.00000000
59.00000000,Deep,1,1,NWPR,9.78707282,0.26439507,1,1,4501.06397831,4501.20616798,-0.14218967,548.09324471,548.03918153,0.05406318,10.00000000
60.00000000,Deep,1,1,NWPR,10.09247778,0.15564146,1,1,4501.20591662,4501.20000000,0.00591662,553.99171154,553.93853027,0.05318128,10.00000000
61.00000000,Deep,1,1,NWPR,10.47422244,0.09986392,1,1,4501.11949899,4501.19383202,-0.07433304,559.88623918,559.83787091,0.04836827,10.00000000
62.00000000,Deep,1,1,NWPR,10.84846657,0.38698323,1,1,4501.12444969,4501.18773577,-0.06328608,565.78862919,565.73720351,0.05142568,10.00000000
