"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"134.00000000","Deep","1","1","-2.81050454","7.00000000","1","1","4581.74660259","4512.35654495","69.39005764","0.59284147","0.12720847","595.08605081","591.73327114","3.35277967"
"135.00000000","Deep","1","1","-5.41997086","7.00000000","1","1","4582.35919782","4512.43154700","69.92765082","0.59494461","0.02270000","598.06211499","594.66340280","3.39871219"
"136.00000000","Deep","1","1","-8.14142752","7.00000000","1","1","4582.95739268","4512.40194495","70.55544773","0.59528242","-0.08180847","601.03444880","597.59354921","3.44089959"
"137.00000000","Deep","1","0","-8.83483278","7.00000000","1","1","4583.55105428","4512.26831195","71.28274234","0.59511662","-0.18517170","604.00779317","600.52364255","3.48415062"
"138.00000000","Deep","1","1","-9.63170228","7.00000000","1","1","4584.14354759","4512.03236114","72.11118645","0.59485265","-0.28625701","606.98401952","603.45361577","3.53040376"
"139.00000000","Deep","1","0","-7.69580102","7.00000000","1","1","4584.74151542","4511.69692690","73.04458852","0.59515825","-0.38395666","609.96091926","606.38340329","3.57751597"
"140.00000000","Deep","1","1","-10.23825080","7.00000000","1","1","4585.33419438","4511.26593379","74.06826059","0.59493356","-0.47720002","612.93863860","609.31294173","3.62569687"
"141.00000000","Deep","1","0","-10.11020050","7.00000000","1","1","4585.93297515","4510.74435356","75.18862159","0.59526710","-0.56496528","615.91732559","612.24217060","3.67515499"
"142.00000000","Deep","1","1","-6.31515707","7.00000000","1","1","4586.52694240","4510.13815065","76.38879175","0.59514667","-0.64629064","618.89678635","615.17103296","3.72575339"
"143.00000000","Deep","1","0","-5.80923704","7.00000000","1","1","4587.14909611","4509.45421689","77.69487921","0.59738458","-0.72028486","621.87155927","618.09947605","3.77208323"
"144.00000000","Deep","1","0","-5.80923704","7.00000000","1","1","4587.74643108","4508.70029595","79.04613514","0.59739488","-0.78613703","624.84545282","621.02745185","3.81800097"
"145.00000000","Deep","1","1","-7.14659609","7.00000000","1","1","4588.34541660","4507.88489850","80.46051810","0.59758086","-0.84312544","627.82243479","623.95491766","3.86751713"
"146.00000000","Deep","1","0","-7.24537612","7.00000000","1","1","4588.94605847","4507.01720901","81.92884947","0.59789148","-0.89062550","630.79960294","626.88183650","3.91776643"
"147.00000000","Deep","1","1","-6.99309278","7.00000000","1","1","4589.54314088","4506.10698506","83.43615582","0.59784411","-0.92811656","633.77634501","629.80817756","3.96816745"
"148.00000000","Deep","1","1","-6.35833517","7.00000000","1","1","4590.14553791","4505.16445049","84.98108743","0.59828246","-0.95518764","636.75451223","632.73391650","4.02059573"
"149.00000000","Deep","1","1","-7.06035996","7.00000000","1","1","4590.73823699","4504.20018334","86.53805365","0.59777128","-0.97154194","639.73462232","635.65903577","4.07558654"
"150.00000000","Deep","1","0","-8.13160800","7.00000000","1","1","4591.32717928","4503.22500000","88.10217928","0.59698092","-0.97700004","642.71534059","638.58352477","4.13181582"
"151.00000000","Deep","1","1","-7.75654940","7.00000000","1","1","4591.91586388","4502.24983666","89.66602722","0.59621401","-0.97150194","645.69659502","641.50737993","4.18921509"
"152.00000000","Deep","1","0","-7.43815699","7.00000000","1","1","4592.52348707","4501.28562951","91.23785756","0.59721302","-0.95510764","648.67955062","644.43060485","4.24894577"
"153.00000000","Deep","1","0","-7.43815699","7.00000000","1","1","4593.10415405","4500.34319494","92.76095911","0.59577876","-0.92799656","651.66322018","647.35321014","4.31001003"
"154.00000000","Deep","1","1","-8.09847871","7.00000000","1","1","4593.69547952","4499.43311099","94.26236853","0.59540800","-0.89046550","654.64726920","650.27521340","4.37205579"
"155.00000000","Deep","1","0","-10.57935839","7.00000000","1","1","4594.29350926","4498.56560150","95.72790776","0.59563814","-0.84292544","657.63113700","653.19663898","4.43449801"
"156.00000000","Deep","1","1","-12.22115043","7.00000000","1","1","4594.89243802","4497.75042405","97.14201397","0.59591133","-0.78589703","660.61312397","656.11751772","4.49560625"
"157.00000000","Deep","1","1","-7.74271370","7.00000000","1","1","4595.48827374","4496.99676311","98.49151063","0.59589968","-0.72000486","663.59549462","659.03788662","4.55760800"
