"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"124.00000000","Deep","1","1","8.09331983","7.00000000","1","1","4502.79216804","4502.73771585","0.05445219","0.03586913","0.04808784","562.40232238","562.44176889","-0.03944651"
"125.00000000","Deep","1","1","7.85703431","7.00000000","1","1","4502.89032175","4502.78565952","0.10466223","0.04659277","0.04778788","565.32795929","565.36564013","-0.03768084"
"126.00000000","Deep","1","1","7.74354673","7.00000000","1","1","4502.68446815","4502.83326850","-0.14880035","0.00272858","0.04741860","568.25367331","568.28954240","-0.03586909"
"127.00000000","Deep","1","1","7.95193449","7.00000000","1","1","4502.53674060","4502.88047397","-0.34373338","-0.02365366","0.04698108","571.17557953","571.21347546","-0.03789592"
"128.00000000","Deep","1","1","8.39220935","7.00000000","1","1","4502.40146740","4502.92720832","-0.52574092","-0.04346980","0.04647656","574.09736716","574.13743902","-0.04007185"
"129.00000000","Deep","1","1","8.20101869","7.00000000","1","1","4502.45688172","4502.97340525","-0.51652353","-0.02510126","0.04590650","577.01900255","577.06143275","-0.04243020"
"130.00000000","Deep","1","1","7.83529431","7.00000000","1","1","4502.42679255","4503.01900000","-0.59220745","-0.02603501","0.04527249","579.94149341","579.98545630","-0.04396288"
"131.00000000","Deep","1","1","7.71898991","7.00000000","1","1","4502.36835967","4503.06392952","-0.69556985","-0.03168392","0.04457634","582.86519569","582.90950923","-0.04431354"
"132.00000000","Deep","1","1","7.80433857","7.00000000","1","1","4502.37715406","4503.10813263","-0.73097856","-0.02403137","0.04382002","585.78992766","585.83359111","-0.04366345"
"133.00000000","Deep","1","1","7.34168358","7.00000000","1","1","4502.29837616","4503.15155020","-0.85317404","-0.03368104","0.04300563","588.71539332","588.75770144","-0.04230813"
"134.00000000","Deep","1","1","6.75772173","7.00000000","1","1","4502.36151431","4503.19412530","-0.83261100","-0.01879394","0.04213549","591.63853157","591.68183970","-0.04330813"
"135.00000000","Deep","1","1","6.71516128","7.00000000","1","1","4502.31178681","4503.23580339","-0.92401658","-0.02390837","0.04121201","594.56108080","594.60600531","-0.04492450"
"136.00000000","Deep","1","1","6.46502453","7.00000000","1","1","4502.27207784","4503.27653241","-1.00445457","-0.02685067","0.04023780","597.48403101","597.53019768","-0.04616667"
"137.00000000","Deep","1","1","5.93511392","7.00000000","1","1","4502.26398524","4503.31626298","-1.05227774","-0.02451877","0.03921557","600.40706265","600.45441617","-0.04735352"
"138.00000000","Deep","1","1","5.67618045","7.00000000","1","1","4502.36853517","4503.35494850","-0.98641333","-0.00432838","0.03814818","603.33049471","603.37866013","-0.04816542"
"139.00000000","Deep","1","1","5.65089984","7.00000000","1","1","4502.33170732","4503.39254528","-1.06083796","-0.01005091","0.03703862","606.25344055","606.30292886","-0.04948831"
"140.00000000","Deep","1","1","5.89057965","7.00000000","1","1","4502.24450509","4503.42901270","-1.18450761","-0.02379248","0.03588997","609.17557022","609.22722163","-0.05165141"
"141.00000000","Deep","1","1","6.20106113","7.00000000","1","1","4502.21947763","4503.46431326","-1.24483563","-0.02421231","0.03470544","612.09768697","612.15153771","-0.05385074"
